DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2017-05-09;231.5;219;216.38
2017-05-10;232;219;216.85
2017-05-11;238;219;218.23
2017-05-12;237.5;219;218.4
2017-05-15;239;221;217.75
2017-05-16;238.5;221;218.48
2017-05-17;231;221;216.08
2017-05-18;222;221;213.33
2017-05-19;225.5;221;216.76
2017-05-22;228.5;218;216.3
2017-05-23;233;218;216.26
2017-05-24;236.5;218;216.29
2017-05-25;236.5;218;216.29
2017-05-26;232.5;218;216.24
2017-05-29;228;218;215.65
2017-05-30;226;218;217.48
2017-05-31;224.5;218;218.06
2017-06-01;224;218;218.3
2017-06-02;226.5;218;218.14
2017-06-05;229;220;218.07
2017-06-06;229;220;218.07
2017-06-07;225.5;220;219.09
2017-06-08;228;220;216.47
2017-06-09;228;220;221.39
2017-06-12;226;224;220.48
2017-06-13;226;224;220.24
2017-06-14;225.5;224;219.7
2017-06-15;225;224;218.4
2017-06-16;224;224;221.47
2017-06-19;221.5;224;223.33
2017-06-20;221.5;224;223.59
2017-06-21;220;224;221.8
2017-06-22;221.5;224;221.62
2017-06-23;221.5;224;221.62
2017-06-26;221.5;225;220.53
2017-06-27;218;225;218.31
2017-06-28;217.5;225;217.04
2017-06-29;213.5;225;215.07
2017-06-30;213.5;225;215.35
2017-07-03;213.5;219;215.84
2017-07-04;209;219;212.73
2017-07-05;211;219;214.77
2017-07-06;206.5;219;213.99
2017-07-07;203.5;219;214.77
2017-07-10;214;219;216.1
2017-07-11;211.5;219;216.05
2017-07-12;216.5;219;218.26
2017-07-13;214.5;219;219.04
2017-07-14;215;219;218.92
2017-07-17;214;219;219.66
2017-07-18;208.5;221;218.56
2017-07-19;208;221;217.35
2017-07-20;204;221;216.31
2017-07-21;202.5;221;216.21
2017-07-24;203.5;221;215.92
2017-07-25;206.5;221;216.18
2017-07-26;205;221;216.02
2017-07-27;207;221;217
2017-07-28;204.5;221;215.58
2017-07-31;202.5;218;216.3
2017-08-01;208;218;218.89
2017-08-02;208.5;218;219.25
2017-08-03;204.5;218;219.6
2017-08-04;208;218;219.95
2017-08-07;212;223;221.36
2017-08-08;213;223;221.63
2017-08-09;210;223;220.56
2017-08-10;208;223;218.91
2017-08-11;202.5;223;215.77
2017-08-14;210;219;217.76
2017-08-15;208.5;219;217.49
2017-08-16;211;219;219.26
2017-08-17;206;219;218.45
2017-08-18;205;219;216.6
2017-08-21;205;219;215.93
2017-08-22;207;219;217.06
2017-08-23;207;219;219.77
2017-08-24;204;219;218.42
2017-08-25;204;219;219.29
2017-08-28;204.5;222;218.39
2017-08-29;201;222;215.27
2017-08-30;202.5;222;215.56
2017-08-31;206.5;222;217.85
2017-09-01;210;222;218.41
2017-09-04;209.5;220;217.24
2017-09-05;212;220;215.62
2017-09-06;212;220;215.32
2017-09-07;211.5;220;214.95
2017-09-08;209.5;220;215.19
2017-09-11;209;218;216.38
2017-09-12;211;218;215.79
2017-09-13;212;218;216.84
2017-09-14;213;218;218.48
2017-09-15;214;218;219.42
2017-09-18;219.5;222;218.86
2017-09-19;220;222;218.87
2017-09-20;222;222;221.02
2017-09-21;225.5;222;227.28
2017-09-22;224.5;222;226.04
2017-09-25;227.5;226;225.34
2017-09-26;227.5;226;225.46
2017-09-27;227;226;225.88
2017-09-28;228.5;226;226.52
2017-09-29;229;226;229.53
2017-10-02;230.5;229;230.24
2017-10-03;229;229;230.22
