DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2017-01-10;248;252;261.12
2017-01-11;246;252;261.32
2017-01-12;243.5;252;259.86
2017-01-13;246.5;252;260.82
2017-01-16;246;252;260.17
2017-01-17;245;252;260.6
2017-01-18;242.5;252;259.36
2017-01-19;244;252;262.18
2017-01-20;241;252;262.84
2017-01-23;242;252;263.22
2017-01-24;249;261;269.3
2017-01-25;258;261;270.68
2017-01-26;263.5;261;271.69
2017-01-27;264.5;261;271.62
2017-01-30;265.5;261;268.49
2017-01-31;265.5;261;270.04
2017-02-01;269.5;261;272.62
2017-02-02;269.5;261;272.44
2017-02-03;286;272;272.71
2017-02-06;275;272;271.05
2017-02-07;277;272;271.15
2017-02-08;278.5;272;270.85
2017-02-09;283.5;272;270.52
2017-02-10;280;272;269.75
2017-02-13;283.5;272;269.69
2017-02-14;289;272;270.37
2017-02-15;286.5;272;271.91
2017-02-16;291;272;271.62
2017-02-17;291;272;270.47
2017-02-20;297;272;270.44
2017-02-21;300.5;272;271.02
2017-02-22;286.5;272;271.66
2017-02-23;280.5;272;272.37
2017-02-24;277;272;270.54
2017-02-27;273;272;271.5
2017-02-28;284;272;270.17
2017-03-01;286;272;270.1
2017-03-02;287.5;272;269.43
2017-03-03;279.5;273;263.26
2017-03-06;277;273;259.34
2017-03-07;276.5;273;257.62
2017-03-08;282;273;258.36
2017-03-09;290;273;259.31
2017-03-10;287;273;258.14
2017-03-13;290.5;273;259.37
2017-03-14;291.5;273;258.99
2017-03-15;296.5;273;257.38
2017-03-16;293;273;257.85
2017-03-17;293.5;273;258.59
2017-03-20;290.5;273;258.14
2017-03-21;297;273;255.22
2017-03-22;291.5;273;256.87
2017-03-23;294;273;256.33
2017-03-24;295;273;255.48
2017-03-27;289.5;273;255.25
2017-03-28;290;273;255.83
2017-03-29;282;273;256.91
2017-03-30;290;273;257.01
2017-03-31;296;273;258.97
2017-04-03;297.5;273;259.46
2017-04-04;308;273;262.94
2017-04-05;315;273;261.74
2017-04-06;313;273;260.56
2017-04-07;317.5;273;260.47
2017-04-10;322.5;273;260.88
2017-04-11;321.5;273;261.86
2017-04-12;325.5;273;263.84
2017-04-13;330.5;273;263.2
2017-04-14;330.5;273;263.2
2017-04-17;330.5;273;263.2
2017-04-18;326.5;264;269.05
2017-04-19;319.5;264;271.22
2017-04-20;302;264;255.35
2017-04-21;302;264;254.68
2017-04-24;304.5;264;256.67
2017-04-25;313;264;256.22
2017-04-26;316.5;264;256.68
2017-04-27;322;264;256.24
2017-04-28;326.5;264;257.15
2017-05-01;326.5;264;257.15
2017-05-02;315.5;264;258.1
2017-05-03;308;264;257.7
2017-05-04;298.5;259;258.65
2017-05-05;308;259;259.4
2017-05-08;300;259;257.48
2017-05-09;302.5;259;263.07
2017-05-10;308.5;259;266.16
2017-05-11;310;259;266.17
2017-05-12;311.5;259;267.4
2017-05-15;307.5;259;266.5
2017-05-16;306;259;266.39
2017-05-17;300;259;263.07
2017-05-18;301.5;259;261.1
2017-05-19;297;259;262.85
2017-05-22;293.5;259;264.36
2017-05-23;291;259;266.67
2017-05-24;292.5;259;268.77
2017-05-25;292.5;259;268.77
2017-05-26;285;259;269.01
2017-05-29;277.5;259;267.85
2017-05-30;265;259;268.92
2017-05-31;267.5;259;269.22
2017-06-01;273;259;270.95
2017-06-02;282;259;272.91
2017-06-05;274;274;271.26
2017-06-06;274;274;271.26
2017-06-07;268;274;273.17
2017-06-08;270;274;271.45
2017-06-09;273;274;272.61
2017-06-12;267.5;274;268.28
2017-06-13;268.5;274;270.06
2017-06-14;271;274;270.05
2017-06-15;266.5;274;267.8
2017-06-16;267;274;270.66
2017-06-19;269;274;271.78
2017-06-20;275;274;272.1
2017-06-21;271.5;274;271.56
2017-06-22;268.5;274;270.27
2017-06-23;268.5;274;270.27
2017-06-26;269;274;269.48
2017-06-27;272.5;274;268.01
2017-06-28;269.5;274;270.14
2017-06-29;265.5;274;269.65
2017-06-30;266;274;269.63
2017-07-03;261;274;271.25
2017-07-04;262;274;270.42
2017-07-05;264;274;270.39
2017-07-06;264.5;274;268.99
2017-07-07;272;274;271.72
2017-07-10;269;274;271.95
2017-07-11;266;274;269.92
2017-07-12;280;274;272.8
2017-07-13;270;274;265.08
2017-07-14;275.5;278;274.49
2017-07-17;278;278;275.32
2017-07-18;274;278;272.94
2017-07-19;268;278;272.09
2017-07-20;268.5;278;268.67
2017-07-21;262.5;278;268.97
2017-07-24;257;278;267.41
2017-07-25;266;278;269.66
2017-07-26;268.5;278;269.33
2017-07-27;274;278;269.26
2017-07-28;271.5;278;267.89
2017-07-31;266;278;267.28
2017-08-01;277.5;278;268.63
2017-08-02;281.5;278;268.94
2017-08-03;286;278;270.64
2017-08-04;292.5;278;271.17
2017-08-07;300.5;278;270.25
2017-08-08;297;278;270.6
2017-08-09;286;278;270.34
2017-08-10;278;268;267.42
2017-08-11;269;268;264.99
2017-08-14;273;268;268.76
2017-08-15;272;268;268.24
2017-08-16;273.5;268;269.57
2017-08-17;271.5;268;268.74
2017-08-18;268;268;266.39
2017-08-21;267.5;268;268.58
2017-08-22;274;268;267.18
2017-08-23;277.5;268;266.04
2017-08-24;271;268;264.06
2017-08-25;270.5;268;265.59
2017-08-28;273;268;263.23
2017-08-29;266.5;268;263.31
2017-08-30;269.5;268;263.26
2017-08-31;272;268;264.59
2017-09-01;280.5;268;264.37
2017-09-04;284;268;263.37
2017-09-05;280.5;267;266.34
2017-09-06;274;267;265.26
2017-09-07;268;267;265.77
2017-09-08;267;267;264.8
2017-09-11;269;267;266
2017-09-12;271;267;267.03
2017-09-13;272;267;267.62
2017-09-14;271.5;267;266.67
2017-09-15;273;267;267.7
2017-09-18;275;267;266.4
2017-09-19;272;267;268.91
2017-09-20;274.5;267;267.5
2017-09-21;273.5;267;268.57
2017-09-22;274;267;268.67
2017-09-25;274.5;267;270.2
2017-09-26;273;267;269.88
2017-09-27;273.5;267;271.6
2017-09-28;276;267;269.17
2017-09-29;276.5;267;272.14
2017-10-02;279.5;267;272.08
2017-10-03;277.5;267;269.08
2017-10-04;278.5;267;266.89
2017-10-05;279;267;266.96
2017-10-06;281.5;267;266.72
2017-10-09;283;267;266.14
2017-10-10;282;267;265.32
2017-10-11;280;267;264.02
2017-10-12;283;281;272.61
2017-10-13;287;281;272.7
2017-10-16;287.5;281;271.47
2017-10-17;293.5;281;271.85
2017-10-18;290;281;274.29
2017-10-19;283;281;266.3
2017-10-20;289;281;267.31
2017-10-23;294.5;281;266.21
2017-10-24;291.5;281;266.58
2017-10-25;290;281;266.4
2017-10-26;296.5;281;265.45
2017-10-27;294;281;264.38
2017-10-30;298;281;265.24
2017-10-31;301;281;264.8
2017-11-01;306;281;269.43
